lib_etendu,bilan,montant_signe,signe,num_oper,diff_ope_val
2288,21140,-2000.0,1,2316,4.0
4084,21140,-250.0,1,5571,1.0
1734,21140,4300.0,0,7325,-1.0
1166,21140,2700.0,0,5223,0.0
4241,21140,3000.0,0,7751,-1.0
4241,21140,1500.0,0,7751,-1.0
3447,21140,3299.12,0,3878,-1.0
4241,21140,2050.0,0,7751,-1.0
4457,21140,-4000.0,1,5201,1.0
1740,21140,4000.0,0,744,-1.0
1631,21140,-4000.0,1,1110,4.0
320,21140,-950.0,1,566,0.0
1080,21140,50307.75,0,5346,-2.0
2942,21140,15.0,0,5346,-2.0
3724,21140,-7000.0,1,286,1.0
1198,21140,-6000.0,1,4673,1.0
4335,21140,-6000.0,1,3879,0.0
2222,21140,-22.0,1,3879,0.0
2136,21140,-6500.0,1,6242,1.0
1420,21140,-4500.0,1,2347,0.0
2222,21140,-22.0,1,2347,0.0
5261,21140,-3000.0,1,2260,4.0
3874,21140,-27290.41,1,1253,1.0
4914,21140,-500.0,1,3222,0.0
4819,21140,-15000.0,1,2881,0.0
4914,21140,-1500.0,1,4612,0.0
3946,21140,-2105.5,1,6307,0.0
2720,21140,-1000.0,1,4449,1.0
2720,21140,-1000.0,1,1927,1.0
3478,21140,-705.5,1,5520,4.0
3478,21140,-705.5,1,1959,4.0
3478,21140,-705.5,1,2554,4.0
3478,21140,-705.5,1,4782,4.0
3478,21140,-705.5,1,7224,4.0
3478,21140,-705.5,1,6398,4.0
102,21140,84737.08,0,3975,-1.0
5197,21140,-4000.0,1,7345,4.0
5067,21140,-8594.67,1,6854,1.0
4539,21140,-199.0,1,3909,0.0
4527,21140,-2900.0,1,3660,1.0
5203,21140,2045.36,0,6612,-1.0
2942,21140,15.0,0,6612,-1.0
1627,21140,484.01,0,4001,-1.0
1653,21140,484.01,0,5593,-1.0
3711,21140,1004.46,0,455,-1.0
4718,21140,1004.46,0,3924,-1.0
4491,21183,17792.2,0,2894,-1.0
4416,21310,-7000.0,1,6617,1.0
574,21310,2000.0,0,274,-1.0
4118,21310,-1000.0,1,4524,1.0
228,21310,50000.0,0,4352,0.0
4949,21310,500.0,0,6255,0.0
463,21310,-6000.0,1,6013,1.0
4154,21310,-5000.0,1,359,1.0
5116,21310,500.0,0,5092,0.0
2671,21310,500.0,0,6472,0.0
3055,21310,13900.0,0,4526,-15.0
3656,21310,2000.0,0,5875,0.0
1032,21310,6000.0,0,5808,0.0
3841,21310,7000.0,0,2317,0.0
179,21310,-5000.0,1,5536,0.0
2366,21310,7500.0,0,4366,0.0
3095,21310,-42559.88,1,4708,1.0
709,21310,300.0,0,5420,0.0
3309,21310,5000.0,0,1720,0.0
2043,21310,2000.0,0,3224,0.0
2612,21310,-2000.0,1,1053,0.0
1112,21310,2000.0,0,5060,0.0
390,21310,2000.0,0,2201,0.0
3093,21310,4000.0,0,7751,-15.0
2921,21310,2000.0,0,6222,0.0
2601,21310,-400.0,1,1340,15.0
565,21310,1500.0,0,5411,0.0
1655,21310,1000.0,0,6438,0.0
2728,21310,5500.0,0,6805,0.0
1335,21310,10000.0,0,5869,0.0
1335,21310,2000.0,0,3668,0.0
2043,21310,2000.0,0,6272,0.0
50,21310,500.0,0,539,0.0
4375,21310,6000.0,0,3289,0.0
3958,21310,1800.0,0,3963,0.0
3958,21310,1336.0,0,381,0.0
1539,21310,-2500.0,1,7362,0.0
1538,21310,-4000.0,1,2166,1.0
4221,21310,-10000.0,1,4833,0.0
1787,21310,11000.0,0,4434,0.0
2043,21310,2000.0,0,163,0.0
1505,21310,1000.0,0,3961,0.0
3407,21310,4000.0,0,3948,-15.0
600,21310,6000.0,0,3612,-15.0
905,21310,5000.0,0,4703,0.0
4241,21310,1000.0,0,7751,-15.0
3533,21310,-1000.0,1,7274,0.0
3481,21310,500.0,0,6661,-1.0
1333,21310,4000.0,0,7751,-15.0
3954,21310,-1000.0,1,5895,0.0
3954,21310,-4000.0,1,3193,0.0
1323,21310,2000.0,0,6843,0.0
1571,21310,700.0,0,4619,0.0
3336,21310,2000.0,0,1937,0.0
760,21310,5000.0,0,2971,0.0
1090,29836,1048.24,0,125,31.0
1685,21431,-105470.0,1,1606,1.0
2677,21431,-52371.0,1,3755,1.0
2624,21431,-15800.0,1,1335,1.0
2944,21431,67121.09,0,3800,-1.0
152,21439,-245.0,1,7751,1.0
4178,21446,-9800.0,1,4934,1.0
931,21433,15057.0,0,6561,-1.0
244,21455,-20.9,1,4501,0.0
244,21449,-20.9,1,5795,0.0
244,21449,-86.9,1,4947,0.0
244,21449,-86.9,1,6750,0.0
244,21449,-86.9,1,2749,0.0
244,21449,-20.9,1,7258,0.0
244,21449,-86.9,1,314,0.0
244,21449,-20.9,1,4689,0.0
244,21449,-20.9,1,6192,0.0
3700,44212,15.0,0,7111,0.0
2942,44212,-1.36,1,5346,-2.0
254,44212,35.04,0,7577,0.0
748,44212,54.0,0,583,0.0
2942,44212,-1.36,1,6612,-1.0
3568,44212,2.0,0,7751,0.0
3408,44212,2.0,0,7751,5.0
3408,44212,1.48,0,7751,5.0
3408,44212,8.55,0,7751,5.0
1972,44212,22.0,0,7751,0.0
1972,44212,7.0,0,7751,0.0
4780,44212,4.5,0,7751,-1.0
55,44212,1.0,0,7751,-1.0
1474,44212,12.0,0,7751,0.0
3408,44212,2.0,0,7751,4.0
3408,44212,15.58,0,7751,4.0
3408,44212,4.26,0,7751,4.0
3408,44212,1.19,0,7751,4.0
3408,44212,10.66,0,7751,6.0
3408,44212,4.48,0,7751,4.0
1090,44212,-14.99,1,125,31.0
1090,44212,12.73,0,125,31.0
11,44212,14.8,0,7751,1.0
11,44212,13.79,0,1435,0.0
11,44212,28.3,0,7751,1.0
2009,44212,165.0,0,1697,0.0
2606,44212,31.5,0,790,0.0
2692,44212,2.0,0,7440,4.0
4438,44212,2.0,0,2192,4.0
4553,44212,1.5,0,7751,0.0
822,44212,1.0,0,7751,0.0
2576,44212,1.0,0,7751,0.0
3281,44212,1.0,0,7751,0.0
5208,44212,2.26,0,2354,0.0
4673,44212,6.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
625,44212,9.0,0,2354,0.0
2638,44212,-88078.2,1,4080,0.0
4579,44212,0.64,0,7751,3.0
1040,44212,6.21,0,7751,1.0
573,44212,30.0,0,4849,-1.0
4381,74992,11.69,0,2354,0.0
4693,74992,27.45,0,7751,0.0
4579,72462,6.46,0,7751,3.0
1040,72461,62.12,0,7751,1.0
1090,72520,127.33,0,125,31.0
1090,72520,-149.87,1,125,31.0
3329,72800,0.67,0,1286,1.0
3329,72800,26.47,0,3310,1.0
3872,72800,11.12,0,7579,1.0
3872,72800,46.24,0,5069,1.0
4466,72800,41.24,0,2627,1.0
2018,72800,30.45,0,61,1.0
480,72800,21.87,0,3860,1.0
480,72800,0.79,0,6523,1.0
3587,72800,0.06,0,1042,1.0
2608,72800,15.15,0,5204,1.0
3446,74290,900.0,0,2354,0.0
4780,74470,45.0,0,7751,-1.0
55,74912,10.0,0,7751,-1.0
5208,74543,4.54,0,2354,0.0
4122,74546,20.0,0,5289,4.0
4122,74546,155.81,0,1883,4.0
5208,74545,11.96,0,2354,0.0
2606,74991,315.0,0,790,0.0
5208,74991,6.0,0,2354,0.0
1428,73111,60.0,0,2354,0.0
2009,74996,1650.0,0,1697,0.0
44,74997,300.0,0,4636,-1.0
2356,74420,100.0,0,7751,0.0
2222,74430,540.0,0,583,0.0
1674,74430,220.0,0,7751,0.0
426,74450,10.0,0,7751,0.0
4122,74550,20.0,0,4300,5.0
4,73272,15.0,0,7751,0.0
4709,73281,20.0,0,7751,0.0
3926,73281,20.0,0,7751,0.0
2019,73281,10.0,0,7751,0.0
2019,73281,10.0,0,7751,0.0
1713,74210,78.8,0,5161,0.0
3103,74210,96.7,0,4193,0.0
3505,74221,150.0,0,7111,0.0
2420,74221,150.0,0,7577,0.0
1932,74221,50.38,0,5346,0.0
62,74221,150.0,0,4467,0.0
2942,74221,-13.64,1,5346,-2.0
2942,74221,-13.64,1,6612,-1.0
1422,21871,2770.68,0,7751,0.0
722,21871,5235.94,0,7751,0.0
1040,27942,756.47,0,7751,1.0
2910,21140,25659.36,0,5605,0.0
2018,21869,-30.45,1,61,1.0
4096,21869,110.0,0,5931,1.0
4666,21869,-110.0,1,2796,1.0
4096,21869,2247.63,0,5267,1.0
4096,21869,41.24,0,3938,1.0
4096,21869,2096.38,0,5267,1.0
4096,21869,2247.62,0,7561,1.0
4466,21869,-41.24,1,2627,1.0
4096,21869,2247.62,0,7561,1.0
3329,21869,-0.67,1,1286,1.0
3329,21869,-26.47,1,3310,1.0
480,21869,-21.87,1,3860,1.0
480,21869,-0.79,1,6523,1.0
2788,21869,174.89,0,2778,1.0
3872,21869,-11.12,1,7579,1.0
3872,21869,-46.24,1,5069,1.0
1090,21869,-1023.44,1,125,31.0
3587,21869,-0.06,1,1042,1.0
2763,21869,13485.41,0,5293,1.0
2763,21869,13485.41,0,3442,1.0
2763,21869,13485.39,0,5293,1.0
2763,21869,13485.41,0,4860,1.0
2608,21869,-15.15,1,5204,1.0
849,46113,3800.0,0,343,-1.0
4670,21425,-136.66,1,7143,5.0
4670,21425,-455.93,1,6847,5.0
4670,21425,-40.51,1,5230,4.0
4670,21425,-33.85,1,5200,5.0
4670,21425,-42.79,1,6629,4.0
4670,21425,-41.46,1,113,4.0
185,21425,100.0,0,7751,0.0
185,21425,200.0,0,7751,0.0
185,21425,100.0,0,7751,0.0
185,21425,1000.0,0,7751,0.0
285,21425,-1006.0,1,7751,0.0
994,21110,500.0,0,4064,0.0
3596,21110,-150.0,1,3826,0.0
3007,21110,-800.0,1,2675,0.0
5186,21110,-3300.0,1,1058,0.0
1233,21110,-1800.0,1,1150,0.0
4715,21110,-1336.0,1,945,0.0
1485,21110,-100.0,1,4447,0.0
994,21110,150.0,0,3050,0.0
2902,21110,200.0,0,3901,0.0
1362,21110,-159.0,1,5998,0.0
1362,21110,-249.0,1,33,0.0
3280,21110,10430.0,0,7751,0.0
2376,21110,-1200.0,1,5973,0.0
4086,21110,-300.0,1,222,0.0
790,21110,-4355.0,1,760,0.0
3006,21110,-700.0,1,5018,0.0
3995,21110,5010.0,0,5171,0.0
3638,21110,-13.16,1,2874,0.0
4226,21110,1500.0,0,2406,0.0
1293,21110,15000.0,0,6925,0.0
4711,21110,-30000.0,1,3342,0.0
4854,21110,-150000.0,1,3715,0.0
3337,21110,40000.0,0,6857,0.0
3404,21110,-400.0,1,1660,0.0
4274,21110,-270.35,1,6155,0.0
3697,21110,2400.0,0,123,0.0
3478,21110,-705.5,1,7035,0.0
4319,21110,-1000.0,1,876,0.0
2425,21110,2640.0,0,1356,0.0
1649,21110,-210.0,1,396,0.0
2870,21110,363.6,0,407,0.0
2870,21110,148.05,0,3317,0.0
3595,21110,-1000.0,1,704,0.0
4197,21110,2000.0,0,6902,0.0
1011,21110,-1000.0,1,2559,0.0
4606,21110,200.0,0,1779,0.0
2672,21110,-46.97,1,5179,0.0
2672,21110,-70.35,1,5823,0.0
3686,21110,-12.62,1,5552,0.0
3248,21110,-11.44,1,4551,0.0
4540,21110,-12.01,1,7514,0.0
479,21110,-13.33,1,1392,0.0
714,21110,-100.0,1,6121,0.0
3205,21110,1800.0,0,3170,0.0
56,21110,-602.0,1,6918,0.0
2762,21110,4000.0,0,1008,0.0
4197,21110,500.0,0,3482,0.0
4070,21110,-10.0,1,5170,0.0
223,21110,-300.0,1,5064,0.0
4542,21110,-4000.0,1,2200,0.0
2902,21110,8000.0,0,2698,0.0
952,47110,-20114.0,1,7751,-699.0
5233,47110,500.0,0,7687,-699.0
2943,47110,-823.0,1,5943,-699.0
2943,47110,-823.0,1,387,-699.0
2943,47110,-823.0,1,401,-699.0
2943,47110,-1673.0,1,1619,-699.0
4693,47110,152.55,0,7751,-699.0
996,47110,1500.0,0,2354,-699.0
626,47110,163.31,0,2354,-699.0
3669,47110,3.03,0,2354,-699.0
4120,47110,0.5,0,2354,-699.0
281,47110,5351219.71,0,7751,-699.0
4968,47110,-593201.01,1,7751,-699.0
819,47110,9000.0,0,7066,-699.0
5026,47110,401.01,0,3545,-699.0
930,47110,1300.0,0,6447,-699.0
2736,47110,9800.0,0,1046,-699.0
3922,47110,1250.0,0,7506,-699.0
717,47110,10000.0,0,598,-699.0
5006,47110,1000.0,0,3773,-699.0
740,47110,1400.0,0,2957,-699.0
5008,47110,2900.0,0,4743,-699.0
807,47110,750.0,0,5499,-699.0
3197,47110,8000.0,0,7414,-699.0
4861,47110,1000.0,0,6165,-699.0
2258,47110,-10000.0,1,3206,-699.0
4062,47110,-1000.0,1,508,-699.0
1659,47110,200000.0,0,3702,-699.0
3130,47110,1500.0,0,5484,-699.0
5218,47110,5700.0,0,4889,-699.0
4147,47110,1250.0,0,4377,-699.0
1246,47110,2300.0,0,650,-699.0
2072,47110,4000.0,0,2956,-699.0
1211,47110,2000.0,0,3631,-699.0
1521,47110,580.0,0,4163,-699.0
3306,47110,1500.0,0,5306,-699.0
4468,47110,28693.0,0,3324,-699.0
3991,47110,1400.0,0,5284,-699.0
3189,47110,36341.0,0,7317,-699.0
87,47110,78801.0,0,1514,-699.0
3234,47110,48000.0,0,2725,-699.0
526,47110,70000.0,0,5530,-699.0
1703,47110,63000.0,0,5766,-699.0
3106,47110,67200.0,0,6130,-699.0
1509,47110,823.0,0,4280,-699.0
1849,47110,9450.0,0,6262,-699.0
5088,47110,18519.0,0,3832,-699.0
3444,47110,700.0,0,6567,-699.0
193,47110,4800.0,0,4482,-699.0
3424,47110,3000.0,0,7112,-699.0
3869,47110,20000.0,0,4207,-699.0
3579,47110,1300.0,0,5782,-699.0
1458,47110,225.0,0,2214,-699.0
1458,47110,500.0,0,110,-699.0
1870,47110,500.0,0,4525,-699.0
3547,47110,1500.0,0,371,-699.0
1138,47110,4500.0,0,6309,-699.0
37,47110,250.0,0,5660,-699.0
1956,47110,40000.0,0,1894,-699.0
4837,47110,7500.0,0,965,-699.0
415,47110,2898.0,0,468,-699.0
1509,47110,823.0,0,6219,-699.0
2501,47110,-5010.0,1,81,-699.0
3779,47110,-1800.0,1,1768,-699.0
1256,47110,-24795.5,1,1386,-699.0
250,47110,-31266.0,1,5730,-699.0
5166,47110,-35323.8,1,7469,-699.0
3530,47110,2000.0,0,3526,-699.0
3746,47110,140000.0,0,4970,-699.0
4467,47110,-17500.0,1,7566,-699.0
4207,47110,-2500.0,1,1822,-699.0
4773,47110,1100.0,0,6530,-699.0
2023,47110,-3000.0,1,7315,-699.0
1509,47110,823.0,0,2875,-699.0
1509,47110,1673.0,0,6146,-699.0
952,47110,20114.0,0,3430,-699.0
1735,47110,500000.0,0,1238,-699.0
4122,74546,14.99,0,7143,5.0
4370,74546,85.87,0,3262,5.0
2121,74546,42.69,0,3311,4.0
2121,74546,11.97,0,2874,4.0
2121,74546,106.66,0,5179,6.0
2121,74546,44.92,0,5552,4.0
4785,74430,70.0,0,7751,0.0
2692,74912,18.0,0,7440,4.0
4438,74912,18.0,0,2192,4.0
3823,74998,73.2,0,7751,1.0
3823,74998,68.96,0,1435,0.0
3823,74998,156.06,0,7751,1.0
2009,21210,-55.0,1,6606,0.0
4747,21210,-9454.0,1,6679,0.0
1551,21210,-99.0,1,7082,0.0
2009,21210,-55.0,1,2175,0.0
230,21210,75000.0,0,2165,-1.0
4424,21210,-28901.6,1,5367,1.0
5253,21210,-28901.6,1,5363,1.0
2511,21210,-13339.2,1,4543,1.0
759,21210,-13339.2,1,1837,1.0
501,21210,-26678.4,1,3352,1.0
4389,21210,-27442.0,1,2001,1.0
5139,21210,-13339.2,1,2533,1.0
4344,21210,-13339.2,1,5169,1.0
2086,21210,-26678.4,1,1550,1.0
3962,21210,-26678.4,1,3989,1.0
4242,21210,-26678.4,1,5048,1.0
350,21210,-26678.4,1,6576,1.0
4313,21210,-26678.4,1,992,1.0
1901,21210,-26678.4,1,6062,1.0
3449,21210,-26678.4,1,4177,1.0
1241,21210,-26678.4,1,1318,1.0
3556,21210,-26678.4,1,3599,1.0
4612,21210,-26678.4,1,217,1.0
3838,21210,-26678.4,1,7504,1.0
3690,21210,-26678.4,1,1556,1.0
2653,21210,-26678.4,1,4240,1.0
3627,21210,-26678.4,1,1920,1.0
2009,21210,-55.0,1,6271,0.0
5183,21210,15000.0,0,3955,-1.0
810,21210,-5700.0,1,2941,1.0
3605,21210,-2583.96,1,4428,1.0
821,21210,-10000.0,1,6116,1.0
2009,21210,-55.0,1,7603,0.0
2009,21210,-55.0,1,5622,0.0
2009,21210,-55.0,1,2035,0.0
3685,21210,-5.0,1,7751,0.0
4241,21210,628911.52,0,7751,-1.0
111,21210,12000.0,0,960,-1.0
4747,21210,-25.0,1,7082,0.0
2009,21210,-55.0,1,225,0.0
2009,21210,-55.0,1,6344,0.0
2876,21210,5000.0,0,6849,-1.0
2489,21210,35000.0,0,41,-1.0
451,21210,-34416.0,1,4605,1.0
2803,21210,12000.0,0,22,-1.0
604,21210,-11650.04,1,3183,1.0
2009,21210,-55.0,1,1333,0.0
2009,21210,-55.0,1,413,0.0
693,21210,-4848.6,1,2637,1.0
2009,21210,-55.0,1,2027,0.0
2606,21210,-49.5,1,2027,0.0
1800,21210,-3000.0,1,7545,4.0
4409,21210,-2000.0,1,5909,4.0
4747,21210,-221.0,1,4853,0.0
2009,21210,-55.0,1,6148,0.0
4565,21210,120271.5,0,2583,0.0
4356,21210,-27.5,1,7751,0.0
726,21210,-15246.0,1,7501,1.0
2009,21210,-55.0,1,4253,0.0
2009,21210,-55.0,1,6938,0.0
2009,21210,-55.0,1,4603,0.0
1347,21210,-66.0,1,248,0.0
2890,21210,5000.0,0,5016,-1.0
2844,21210,-12250.0,1,248,1.0
2009,21210,-55.0,1,914,0.0
3691,21210,296.02,0,7751,0.0
2009,21210,-55.0,1,6304,0.0
3430,21210,-1650.0,1,5548,1.0
2009,21210,-55.0,1,758,0.0
4241,21210,1950.0,0,7751,-1.0
4001,21210,-11.0,1,7751,1.0
4456,21210,-10350.0,1,2057,0.0
1564,21210,-4730.0,1,3607,0.0
2222,21210,-22.0,1,3607,0.0
1144,21210,8000.0,0,4967,-1.0
3691,21210,193.74,0,7751,1.0
1646,11500,20000.0,0,3137,0.0
1873,11500,-20000.0,1,4144,1.0
3460,41710,-710922.73,1,7751,0.0
2945,41710,-106175.56,1,7751,0.0
2945,41710,106175.56,0,7751,0.0
1570,41710,710922.73,0,4266,-1.0
2945,41511,-100540.0,1,7751,0.0
2945,41511,106175.56,0,7751,0.0
2686,41133,-52816.0,1,7751,0.0
4334,41133,52816.0,0,5375,-1.0
2945,41171,8720.0,0,340,0.0
2945,41171,-85000.0,1,7751,0.0
2945,41171,85000.0,0,7751,0.0
4832,41171,-8720.0,1,7022,1.0
2945,41111,-257400.0,1,7751,0.0
3854,41111,272720.0,0,3543,-699.0
2542,11110,-291480.0,1,4904,1.0
2542,11110,81590.0,0,7358,-1.0
1397,11110,-463450.0,1,302,1.0
1397,11110,1229667.15,0,2929,-1.0
4281,11110,-430000.0,1,3645,1.0
850,11110,-1200000.0,1,2920,1.0
2370,11110,-10600.0,1,776,1.0
3994,11110,1200000.0,0,2278,-1.0
4661,11110,17200.0,0,7751,0.0
4661,11110,500.0,0,7751,0.0
1511,11110,500.0,0,7751,0.0
2241,11110,149700.0,0,7751,0.0
2241,11110,300.0,0,7751,0.0
2241,11110,200.0,0,7751,0.0
1046,11110,5000.0,0,7751,0.0
1046,11110,20500.0,0,7751,0.0
2370,11110,10600.0,0,2747,-1.0
3994,11110,-1200000.0,1,5799,1.0
3103,46614,-365.12,1,2011,0.0
4670,21423,-153.3,1,7165,26.0
1451,21420,1200.0,0,1984,-1.0
1556,21422,-31600.0,1,7751,0.0
325,21422,227840.0,0,5683,-1.0
4241,21140,1400.0,0,7751,-1.0
4579,21855,-1257.68,1,7751,3.0
4579,27632,1110.41,0,7751,3.0
3491,27927,7979.78,0,7751,2.0
5224,21110,-200.0,1,6555,1.0
3491,21110,-8868.62,1,7751,2.0
2198,21110,4000.0,0,4528,-1.0
4413,21110,-2000.0,1,5849,4.0
2715,21110,-22.0,1,7751,0.0
4577,21110,900.0,0,1050,-1.0
4846,21110,-3400.0,1,4953,1.0
4332,21110,900.0,0,7751,-1.0
5187,21110,-3000.0,1,2246,4.0
607,21110,-300.0,1,3883,4.0
3685,21110,-5.0,1,7751,0.0
2356,21110,-11.0,1,7751,0.0
3685,21110,-5.0,1,7751,0.0
2991,21110,-180.0,1,1539,0.0
4223,21110,-2200.0,1,1569,0.0
4765,21110,-100.0,1,3593,1.0
2146,21110,923.0,0,4891,-1.0
1609,21110,-295300.0,1,6048,1.0
1215,21110,1000.0,0,7729,-1.0
3003,21110,-1500.0,1,6286,4.0
518,21110,95.76,0,1554,-1.0
702,21110,-2000.0,1,909,4.0
4815,21110,-2000.0,1,1378,4.0
2044,21110,-5000.0,1,2597,1.0
5224,21110,-100.0,1,2014,1.0
816,21110,-5800.0,1,562,1.0
840,21110,-1000.0,1,1203,4.0
766,21110,1410.0,0,1710,-1.0
2244,21110,6754.0,0,7751,-1.0
2244,21110,12928.0,0,7751,-1.0
2436,21110,-2000.0,1,7201,4.0
34,21110,-4800.0,1,5296,1.0
583,21110,-2500.0,1,5698,0.0
5224,21110,-200.0,1,7656,1.0
2886,21110,9000.0,0,3228,-1.0
4932,21110,-9800.0,1,4856,1.0
4747,21110,-8080.0,1,6652,0.0
1551,21110,-99.0,1,180,0.0
319,21110,-4500.0,1,2281,1.0
2766,21110,-690.0,1,4153,1.0
3442,21110,-285.59,1,7751,1.0
3397,21110,15000.0,0,4093,0.0
867,21110,-15000.0,1,4182,0.0
3057,21110,-2000.0,1,7446,4.0
5071,21110,-240.0,1,7210,1.0
1441,21110,-10000.0,1,2094,1.0
4194,21110,-950.0,1,540,1.0
1475,21110,-13118.1,1,697,1.0
2531,21110,100540.0,0,2016,0.0
1159,21110,-65000.0,1,4288,0.0
4611,21110,-20000.0,1,3877,0.0
4906,21110,-11.0,1,7751,0.0
3947,21110,-500.0,1,613,4.0
1427,21110,-2000.0,1,709,4.0
3441,21110,-500.0,1,6324,4.0
5224,21110,-300.0,1,5990,1.0
2688,21110,-300.0,1,1563,0.0
1827,21110,-10000.0,1,2521,1.0
5224,21110,-100.0,1,6171,1.0
5224,21110,-100.0,1,3078,1.0
518,21110,133.76,0,4304,-1.0
2666,21110,3975.66,0,4184,-1.0
5224,21110,-300.0,1,4358,1.0
4274,21110,-570.35,1,6457,1.0
517,21110,2000.0,0,1120,-1.0
5067,21110,-1910.1,1,220,1.0
4707,21110,-2700.0,1,1207,4.0
5067,21110,-3794.99,1,6217,1.0
487,21110,1000.0,0,1793,-1.0
2781,21110,3000.0,0,654,-1.0
5067,21110,-2395.47,1,406,1.0
646,21110,18000.0,0,5019,-1.0
243,21110,-1500.0,1,4201,1.0
4250,21110,-20000.0,1,6176,1.0
3457,21110,-6000.0,1,1815,1.0
4469,21110,-5000.0,1,7425,0.0
5067,21110,-1259.48,1,1523,1.0
679,21110,-72.62,1,5282,0.0
679,21110,-72.62,1,493,0.0
679,21110,-72.62,1,2207,0.0
679,21110,-180.55,1,5414,0.0
112,21110,5000.0,0,2342,-1.0
1179,21110,-3000.0,1,5191,4.0
5067,21110,-1659.87,1,3196,1.0
258,21110,-2000.0,1,7021,4.0
1605,21110,6823.03,0,3236,-1.0
2479,21110,3789.97,0,2163,-1.0
4241,21110,5000.0,0,7751,-1.0
1828,21110,20000.0,0,821,0.0
4012,21110,-48000.0,1,3882,1.0
351,21110,-14240.0,1,2500,1.0
1436,21110,-4800.0,1,6252,1.0
703,21110,-3000.0,1,1901,4.0
1878,21110,-1000.0,1,2249,4.0
691,21110,-110.0,1,7751,0.0
3773,21110,-5000.0,1,3359,4.0
4792,21110,-1500.0,1,2697,1.0
2872,21110,-2000.0,1,5173,4.0
1985,21110,-2000.0,1,2954,4.0
5057,21110,-300.0,1,5334,4.0
5067,21110,-6202.54,1,2475,1.0
679,21110,-72.62,1,398,0.0
679,21110,-72.62,1,3205,0.0
679,21110,-72.62,1,3116,0.0
2673,21110,-500.0,1,6263,4.0
5067,21110,-1469.68,1,5122,1.0
3254,21110,-10.0,1,4696,4.0
3594,21110,30000.0,0,1071,-1.0
877,21110,-3000.0,1,3420,0.0
5067,21110,-2240.05,1,6672,1.0
2002,21110,2250.0,0,3164,-1.0
1429,21110,-600.0,1,5140,1.0
2185,21110,17493.89,0,6788,-3.0
3730,21110,-1300.0,1,6471,4.0
4241,21110,1000.0,0,7751,-1.0
4480,21110,-10000.0,1,4541,0.0
553,21110,-22.0,1,7165,26.0
3735,21110,-33.0,1,7751,1.0
1799,21110,-1200.0,1,4946,0.0
4241,21110,1500.0,0,7751,-1.0
3447,21110,312.24,0,1116,-1.0
3929,21110,-1300.0,1,710,1.0
2493,21110,2250.0,0,7304,-1.0
5224,21110,-100.0,1,4375,1.0
956,21110,-5000.0,1,1967,4.0
185,21110,-300.0,1,7751,0.0
674,21110,-1500.0,1,4315,4.0
5100,21110,-33.0,1,7751,0.0
4964,21110,-2000.0,1,7712,4.0
96,21110,-30.0,1,7712,4.0
4964,21110,-100.0,1,322,4.0
5145,21110,-5000.0,1,442,4.0
4747,21110,-117.0,1,180,0.0
1732,21110,-45000.0,1,1623,1.0
5067,21110,-2213.41,1,1850,1.0
5259,21110,-2000.0,1,4993,4.0
1444,21110,1300.0,0,6050,-1.0
4482,21110,-1301.73,1,3713,1.0
679,21110,-72.62,1,315,0.0
679,21110,-72.62,1,6995,0.0
679,21110,-72.62,1,7424,0.0
4177,21110,100000.0,0,3809,-1.0
3819,21110,-100000.0,1,1885,1.0
3308,21110,3186.0,0,6563,-1.0
1106,21110,-139.69,1,3322,0.0
1106,21110,-257.88,1,775,0.0
1106,21110,-193.41,1,4610,0.0
1106,21110,-268.63,1,7288,0.0
1106,21110,-214.9,1,4257,0.0
4241,21110,500.0,0,7751,-1.0
2478,21110,10000.0,0,6327,0.0
2053,21110,-5000.0,1,2864,4.0
1078,21110,-58.5,1,3491,0.0
1078,21110,-58.5,1,5062,0.0
1078,21110,-58.5,1,5269,0.0
4730,21110,500.0,0,75,-1.0
1322,21110,-5000.0,1,4357,4.0
4613,21110,1850.0,0,1360,-1.0
4536,21110,-1824.4,1,3929,1.0
4241,21110,2000.0,0,7751,-1.0
3190,21110,-150.0,1,4179,0.0
3857,21110,-1000.0,1,1343,4.0
4780,21110,-16.5,1,7751,1.0
4792,21110,-403750.0,1,1588,1.0
2479,21110,3589.0,0,4693,-1.0
1078,21110,-58.5,1,4341,0.0
1078,21110,-69.0,1,3011,0.0
1078,21110,-58.5,1,6401,0.0
2529,21110,3000.0,0,46,-1.0
1509,21110,-1673.0,1,1449,1.0
482,21110,-4000.0,1,2134,4.0
1363,21110,-2500.0,1,7150,4.0
2685,21110,-3700.0,1,5969,4.0
1504,21110,-800.0,1,5721,4.0
4410,21110,-1500.0,1,6122,4.0
3709,21110,-500.0,1,1617,4.0
1382,21110,-600.0,1,5094,4.0
531,21110,-200.0,1,1175,4.0
3016,21110,-500.0,1,2030,4.0
1411,21110,-2000.0,1,354,4.0
697,21110,-900.0,1,3591,1.0
3173,21110,-2000.0,1,4395,4.0
3094,21110,-20000.0,1,7492,1.0
942,21110,3000.0,0,7658,-1.0
5067,21110,-3853.98,1,721,1.0
3685,21110,-5.0,1,7751,0.0
202,21110,7758.0,0,2311,-1.0
